yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
ACA.PA,8.499999,0.09276,,-0.011,0.1249265259200174,0.10530955424054089,0.184550464810175,63.0434800636556,0.11568808394160812,-0.7890717211238413,-0.30225427603518223,,-0.3112497639105546,0.6609208629785803,0.12939065361824342,-0.01800092265751524,0.7556619095903575,0.4056540141395134,0.7890717211238413,,8,0.26364927485591044,1,0.21364927485591045,CREDIT AGRICOLE SA,Financieros,Francia
GEBN.SW,28.779133,,89.302,-0.006,-0.04399258372082948,-0.11933191983927693,-0.1432570126340651,36.647752149015766,-0.08603563175157714,0.23413982729483884,,-0.08465203753455375,-0.29447832083150866,-0.6404578552736919,-0.7330096177892172,-0.6921561634607964,-1.1526789839606648,-0.9856430979843298,-0.23413982729483884,0.08465203753455375,8,-0.5809889786325617,1,-0.6309889786325618,GEBERIT AG,Industriales,Suiza
PKN.WA,26.82734,0.04403,26.222,0.029,0.2369972830058602,0.6002317347249637,0.9682743654077746,95.83671984818449,0.34855543843968273,0.1356594317452684,-0.5349948936546334,-0.20578762648648333,-0.17707821927818695,1.5243311575274467,2.029400545040536,1.5937730949761546,3.0,2.0117501377795537,-0.1356594317452684,0.20578762648648333,9,1.057478890792454,0,1.057478890792454,ORLEN SA,Energía,Polonia
LGEN.L,37.1,0.17860001,2477.336,0.139,0.011106654998727317,-0.012204577186538446,-0.004647999592924501,31.000061322538983,-0.017592801881417652,0.653980596001032,0.10772842340786869,4.501205683252259,0.1918935284608241,-0.21596487272132833,-0.32174696133934183,-0.4070986251374064,-1.5609920031413551,-0.5135899672122928,-0.653980596001032,-3.0,9,-0.7081945637426738,0,-0.7081945637426738,LEGAL AND GENERAL GROUP PLC,Financieros,Reino Unido
BMW.DE,5.143879,0.0709,112.684,-0.081,-0.24705786342100855,-0.3056352620008782,-0.2958645136833351,47.619051223256925,-0.25054561681789855,-0.9584093635438234,-0.4066603893362535,-0.03975044684219457,-0.546049967017198,-2.2049039027317554,-1.4482295187554772,-1.0060024107165737,-0.3594832537099138,-2.1202755151584785,0.9584093635438234,0.03975044684219457,9,-0.7881605718932924,0,-0.7881605718932924,BMW AG,Consumo discrecional,Alemania
SHB A.ST,,,,,0.07522293274761038,0.11775805920279758,0.31058628424046764,47.8068722376678,0.11808788109742929,,,,,0.2779967609467391,0.1771805557369092,0.24119910798339886,-0.34590429412874196,0.4222055179679242,,,5,0.15453552970124587,4,-0.04546447029875414,SVENSKA HANDELSBANKEN-A SHS,Financieros,Suecia
MTX.DE,18.181818,0.24299999,55.514,0.057,0.11996353742034382,-0.09987014284287288,-0.1188030681082487,24.99999999999993,-0.0273917807702877,-0.3005622507243954,0.4153108391657243,-0.14953677563708698,-0.08315813803552959,0.6226852386839792,-0.658295712743318,-0.6418651969797282,-1.9947804715875885,-0.581173944549807,0.3005622507243954,0.14953677563708698,9,-0.27457537329830944,0,-0.27457537329830944,MTU AERO ENGINES HOLDING AG,Industriales,Alemania
KNEBV.HE,25.502645,0.46552,41.717,0.013,-0.16377513405047528,-0.1904994557240779,-0.09131044384421327,35.060977028070624,-0.131819946882069,0.06882012676644228,1.4780944336678064,-0.176031825110292,-0.230746837131134,-1.5632809872947968,-1.0062223115442683,-0.5853250079775184,-1.2673986030581743,-1.3014194815529636,-0.06882012676644228,0.176031825110292,9,-0.4854541218385778,0,-0.4854541218385778,KONE,Industriales,Finlandia
AENA.MC,18.125,0.24395001,83.467,0.118,0.06102522394857024,0.06347153049752441,0.15702812988329296,40.13156945355065,0.07573239345980443,-0.30342908092326154,0.419848254342224,-0.09585727154746608,0.12145346752883103,0.1686154356585671,-0.031225827282826264,-0.07460221337473755,-0.9008082627059096,0.1300779045620038,0.30342908092326154,0.09585727154746608,9,0.02584945679987556,0,0.02584945679987556,AENA SME SA,Industriales,España
PHIA.AS,23.34,0.08364,70.914,-0.047,0.021448725953999492,-0.04463323340309122,0.09536625626852002,42.79280362911539,-0.001444381968089825,-0.04029909593458221,-0.34581254471339673,-0.11996340737678712,-0.43200415407968545,-0.13628797250286065,-0.44624081109300545,-0.20141346118167544,-0.7084081129176921,-0.4022136230200805,0.04029909593458221,0.11996340737678712,9,-0.27912424179966966,0,-0.27912424179966966,KONINKLIJKE PHILIPS NV,Cuidado de la Salud,Holanda
MRK.DE,23.027445,0.085260004,40.372,-0.028,0.21851248444822358,0.06335152580502079,0.21579983696462302,22.33772204475376,0.11416581163426587,-0.0560694875852316,-0.338075201567368,-0.17861469396159743,-0.36827267037931083,1.3819214354703302,-0.03168652618007672,0.04626523799867882,-2.1872560838694475,0.39515483679790286,0.0560694875852316,0.17861469396159743,9,-0.09636275446471801,0,-0.09636275446471801,MERCK,Cuidado de la Salud,Alemania
BESI.AS,126.052635,0.3127,113.605,0.283,0.0004779223497473062,0.3823745826734348,1.065888623902835,34.67261729056635,0.2323142829078717,5.14220792337466,0.7482068657506191,-0.03798180579234157,0.6749110891373474,-0.29785025857722747,1.193045335803711,1.7945225240454319,-1.2954759787185401,1.2100299064938742,-3,0.03798180579234157,9,0.11837458774750642,0,0.11837458774750642,BE SEMICONDUCTOR INDUSTRIES NV,Tecnología de la Información,Holanda
HBAN.SW,20.891474,0.06315,109.702,0.179,-0.0071619185741563784,0.1264893677349821,0.14385559793224711,71.73910159022915,0.0851466921930697,-0.1638428369939094,-0.44367536546083275,-0.045476926332598096,0.3260650730931917,-0.35670876434570004,0.21070011341761932,-0.1016922953908098,1.384332208347273,0.1950087263806186,0.1638428369939094,0.045476926332598096,9,0.1581499399297631,0,0.1581499399297631,HELVETIA BALOISE HOLDING N AG,Financieros,Suiza
CBK.DE,17.396313,0.08234,,0.043,0.12408736315294133,0.10960181442818007,0.31569755257590204,53.333329647632155,0.11679875547058494,-0.3401959839666836,-0.35202150845042296,,-0.1301181786568583,0.654455824366049,0.14586867205154583,0.2517107301170675,0.053643871620221245,0.41331436327334514,0.3401959839666836,,8,0.1721312197859539,1,0.12213121978595388,COMMERZBANK AG,Financieros,Alemania
