yahoo_ticker,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200
NXT.L,-0.01849055849965009,-0.032366061290478476,0.06719828831252017,43.64331087108437,-0.03584842129246324
NN.AS,0.1147393131325476,0.2546803732166525,0.4356950727815816,83.7499026459635,0.1887109979841961
LDO.MI,-0.05503640097666096,-0.09691662052184458,0.06291279662236726,56.91285372738788,-0.04062842995778482
NSIS B.CO,0.08828167515682361,0.007540759079276427,-0.0612372531326546,47.17286614104905,0.053598216452960035
ACA.PA,0.1249265259200174,0.10530955424054089,0.184550464810175,63.0434800636556,0.11568808394160812
GEBN.SW,-0.04399258372082948,-0.11933191983927693,-0.1432570126340651,36.647752149015766,-0.08603563175157714
PKN.WA,0.2369972830058602,0.6002317347249637,0.9682743654077746,95.83671984818449,0.34855543843968273
LGEN.L,0.011106654998727317,-0.012204577186538446,-0.004647999592924501,31.000061322538983,-0.017592801881417652
BMW.DE,-0.24705786342100855,-0.3056352620008782,-0.2958645136833351,47.619051223256925,-0.25054561681789855
SHB A.ST,0.07522293274761038,0.11775805920279758,0.31058628424046764,47.8068722376678,0.11808788109742929
MTX.DE,0.11996353742034382,-0.09987014284287288,-0.1188030681082487,24.99999999999993,-0.0273917807702877
KNEBV.HE,-0.16377513405047528,-0.1904994557240779,-0.09131044384421327,35.060977028070624,-0.131819946882069
AENA.MC,0.06102522394857024,0.06347153049752441,0.15702812988329296,40.13156945355065,0.07573239345980443
PHIA.AS,0.021448725953999492,-0.04463323340309122,0.09536625626852002,42.79280362911539,-0.001444381968089825
MRK.DE,0.21851248444822358,0.06335152580502079,0.21579983696462302,22.33772204475376,0.11416581163426587
BESI.AS,0.0004779223497473062,0.3823745826734348,1.065888623902835,34.67261729056635,0.2323142829078717
HBAN.SW,-0.0071619185741563784,0.1264893677349821,0.14385559793224711,71.73910159022915,0.0851466921930697
CBK.DE,0.12408736315294133,0.10960181442818007,0.31569755257590204,53.333329647632155,0.11679875547058494
KER.PA,0.06515081677925005,-0.09421290873271515,0.14823584794962197,54.11290814799645,-0.0763850553731571
PGHN.SW,-0.244083432972091,-0.3296829811747499,-0.36486869286419077,50.0,-0.20626088387619035
SGSN.SW,0.07902601741037318,0.04542759196404367,0.17227547365039686,51.589255052141866,0.06804650318017935
SCMN.SW,-0.051632498101746416,0.08308939900007117,0.1647586063069355,60.38961038961039,0.009089493880710675
BAMI.MI,0.29431159613709235,0.299577042165452,0.6446065366110958,66.21620576689615,0.25061885106557935
FRE.DE,0.10432958628641709,-0.07247252912148927,0.07322166548560483,66.1501898936477,-0.011792277239287663
ANTO.L,-0.03662506782419972,-0.009117006235283998,0.7642936555267517,46.59451211549739,0.022853393875491568
BAER.SW,0.11072665480938637,0.11425182970950587,0.3487667518385196,52.42841499941805,0.1614200681889526
KPN.AS,-0.09213624281321464,0.12259755495835356,0.10065296214964925,54.47152895640935,-0.0029301917529658272
BIRG.IR,0.11779215722716319,0.14072300657492587,0.5100378044963838,62.26015776108744,0.134706583411776
HLMA.L,0.02235766059447286,0.24436500260257477,0.3981235916456214,57.241202407822016,0.17524594392966453
GMAB.CO,-0.04590256265840609,-0.17082721488007835,0.19337794998238822,44.92973794151159,-0.09446751188377756
SAB.MC,0.19972197088472932,0.18003607885535566,0.34491058463521385,63.65347866535923,0.16182921451263832
CAP.PA,-0.07807480447166903,-0.3177075769756439,-0.307782445547237,47.79806773934354,-0.19679786348641892
VNA.DE,-0.05364171495382064,-0.09230846980747953,-0.21843049438446704,43.317976400746964,-0.09347361308701119
HEXA B.ST,0.22798762083255286,-0.06837902687233055,-0.16385163059115193,51.87378924503119,-0.08981999573864241
SAAB B.ST,0.09723355922921151,-0.17725670620786216,-0.0008634093624235728,47.23800429722957,-0.046894724734026894
VOW3.DE,-0.12475093627146172,-0.2655554687355689,-0.190357894848052,57.999992370605476,-0.1669022617347905
HNR1.DE,-0.05889993403243787,0.09861634622311377,-0.04074828582782153,54.06977079441933,0.015202826807577008
EPI A.ST,-0.01173885596252,0.008317071933791498,0.3980513717461098,55.41964625050923,0.13371364010440123
BT.A.L,-0.0714285714285714,-0.03310937667259117,-0.0502982546579277,74.01993704338187,0.02997053979015929
ALFA.ST,0.013111294975681753,0.15557052437313112,0.3541587276324032,41.76333515305873,0.1280707982315099
DSFIR.AS,0.3455456561485153,0.3218247203739153,-0.014100352650322057,54.767722968788476,0.24869811695880562
WRT1V.HE,-0.17587248490998408,-0.052972568940537035,0.3887886435058172,33.557052134630666,-0.04786140727489696
TRN.MI,0.020994559855249006,0.16151199002542915,0.2250487126016869,52.329734892118545,0.08751803614050302
WKL.AS,-0.06437032695334466,-0.2611558514387009,-0.5375789181072737,60.02885518352932,-0.19568356536317866
ESSITY B.ST,0.0518429268002063,-0.03472312966653235,0.10475852941195551,42.76888635044817,0.006452038084344469
