yahoo_ticker,pe_ratio,roe,debt_to_equity,revenue_growth,momentum_3m,momentum_6m,momentum_12m,rsi,dist_sma200,z_pe_ratio,z_roe,z_debt_to_equity,z_revenue_growth,z_momentum_3m,z_momentum_6m,z_momentum_12m,z_rsi,z_dist_sma200,z_pe_ratio_adj,z_debt_to_equity_adj,n_factores_disponibles,score,factores_faltantes,score_ajustado,nombre,sector,pais
PNN.L,25.463158,0.0647,347.103,0.217,0.0373205741626794,-0.0062532404014454,0.0841777405646457,56.49454848303366,0.0306575581683483,0.0668277559673536,-0.4362723702359169,0.4104157488858077,0.453528040493941,-0.0092711567224197,-0.3161790220302083,-0.2379306569611174,0.2677815902130123,-0.1929782647117588,-0.0668277559673536,-0.4104157488858077,9,-0.1053961494230699,0,-0.1053961494230699,PENNON GROUP PLC,Servicios,Reino Unido
ADP.PA,27.538862,0.07804,196.356,0.083,0.0109278959990977,-0.0091085083460109,-0.0188317601820573,35.68075167819849,-0.0355885167704159,0.1715602511468247,-0.3725588500421249,0.1209289602406502,0.0040533659755093,-0.2054058740290182,-0.3267910831631563,-0.4428707748212284,-1.2259858923622176,-0.6369629821436796,-0.1715602511468247,-0.1209289602406502,9,-0.3887790335525989,0,-0.3887790335525989,AEROPORTS DE PARIS SA,Industriales,Francia
BOL.PA,32.350002,0.013250001,0.758,-0.133,0.0502028322338068,0.1470662724450486,0.020178717964671,29.288735485415582,0.0900675367976979,0.4143129253517019,-0.6820040456674815,-0.2546873829397479,-0.720472975039276,0.0864621382994423,0.2536575308921183,-0.3652583999313745,-1.6847290052312411,0.2051905716875354,-0.4143129253517019,0.2546873829397479,9,-0.3407533030446923,0,-0.3407533030446923,BOLLORE,Energía,Francia
SUNN.SW,,-0.03475,140.493,0.001,-0.0134222009746425,0.125191895014006,0.0001706191450983,76.72411454278328,0.0070035240184183,,-0.911258096118421,0.0136525270507066,-0.2709983005208443,-0.3863613404175294,0.1723578998066268,-0.4050650401006428,1.7196199188951498,-0.3515088595868428,,-0.0136525270507066,8,-0.0558582931366512,1,-0.1058582931366513,SUNRISE N CLASS A LTD,Comunicación,Suiza
MIL.WA,18.770641,0.14142999,,-0.021,0.1017770285788002,0.2521419151414297,0.421820611280701,61.38888947757695,0.1804685538454258,-0.2708523778287116,-0.0698002737340839,,-0.3447926500686465,0.4697309508748284,0.6441880049235127,0.4338187371974524,0.6190393398123203,0.8110629957759771,0.2708523778287116,,8,0.354262435326259,1,0.304262435326259,BANK MILLENNIUM SA,Financieros,Polonia
IFCN.SW,58.666668,0.2123,11.868,-0.005,0.3607097842135784,0.4080977689201404,0.5162194980458175,41.85392969471283,0.3562447583550465,1.7421564401229548,0.2686838202141344,-0.2333523101233888,-0.2911240322156994,2.393965487176003,1.2238229416343815,0.6216278114990325,-0.7829483883602943,1.989124466777827,-1.7421564401229548,0.2333523101233888,9,0.4349275529695354,0,0.4349275529695354,INFICON HOLDING AG,Tecnología de la Información,Suiza
RBREW.CO,14.709158,0.23813999,92.298,0.033,0.1170511239878531,-0.2359332056589801,-0.1419845769573501,39.183710128317486,-0.1440155539168026,-0.4757800788491864,0.3920988670411494,-0.0788986731639136,-0.1636610648149501,0.5832389611874147,-1.1698214400615805,-0.6878865510533148,-0.9745850799749112,-1.3636467516185935,0.4757800788491864,0.0788986731639136,9,-0.3143982563646318,0,-0.3143982563646318,ROYAL UNIBREW,Productos básicos de consumo,Dinamarca
WIE.VI,17.816666,0.04689,76.317,-0.068,-0.1061531173146438,-0.2224970593788369,-0.2627393990576794,39.1304380604011,-0.154075574692157,-0.3189864962236445,-0.5213351734331758,-0.1095877639540338,-0.5024442150116786,-1.0754824651931352,-1.1198838480441662,-0.9281314536499354,-0.9784083172020832,-1.431069545881252,0.3189864962236445,0.1095877639540338,9,-0.6809089731375276,0,-0.6809089731375276,WIENERBERGER AG,Materials,Austria
BAMNB.AS,14.5875,0.22760999,39.83,,0.2651300655574657,0.3419540759300881,0.6774427558743445,42.77619822600306,0.2616443560000916,-0.4819185002708073,0.3418062607712373,-0.1796555228964729,,1.683673754648135,0.977989301080482,0.9423857340368416,-0.7167588913088134,1.355107539022709,0.4819185002708073,0.1796555228964729,8,0.655722215177234,1,0.6057222151772339,BAM GROEP KONINKLIJKE NV,Industriales,Holanda
TEP.PA,6.3476195,0.114870004,121.284,-0.021,0.0570326516984531,-0.0839504658198455,-0.3640308602632343,58.73191362244379,-0.0237766491515823,-0.8976729839282398,-0.1966541121417174,-0.0232354489825465,-0.3447926500686465,0.1372173023510363,-0.6049532183608385,-1.1296534865421657,0.4283531247214042,-0.5577992171668305,0.8976729839282398,0.0232354489825465,9,-0.1497082026996634,0,-0.1497082026996634,TELEPERFORMANCE,Industriales,Francia
